query	qlen	hits	sgenome	sseqid	qcovGnm	cls	hsp	qcovHSP	alenHSP	pident	gaps	qstart	qend	sstart	send	sstr	slen	evalue	bitscore
ENA|CP153139|CP153139.1	33783	100	SAMN19658938	SAMN19658938.contig00044	99.674	5	5	5.965	2015	95.037	0	2637	4651	17719	19733	+	32760	0.00e+00	3184
ENA|CP153139|CP153139.1	33783	100	SAMN19658938	SAMN19658938.contig00044	99.674	6	6	5.574	1883	96.760	0	11526	13408	27860	29742	+	32760	0.00e+00	3121
ENA|CP153139|CP153139.1	33783	100	SAMN19658938	SAMN19658938.contig00044	99.674	7	7	5.361	1814	96.251	15	5358	7168	20440	22241	+	32760	0.00e+00	3041
ENA|CP153139|CP153139.1	33783	100	SAMN19658938	SAMN19658938.contig00044	99.674	8	8	5.257	1776	96.734	0	11633	13408	27967	29742	+	32760	0.00e+00	2942
ENA|CP153139|CP153139.1	33783	100	SAMN19658938	SAMN19658938.contig00044	99.674	9	9	4.384	1481	97.907	0	8793	10273	25241	26721	+	32760	0.00e+00	2531
ENA|CP153139|CP153139.1	33783	100	SAMN19658938	SAMN19658938.contig00044	99.674	10	10	3.271	1105	98.552	0	15195	16299	31531	32635	+	32760	0.00e+00	1921
ENA|CP153139|CP153139.1	33783	100	SAMN19658938	SAMN19658938.contig00044	99.674	11	11	3.108	1050	98.571	0	10168	11217	26502	27551	+	32760	0.00e+00	1826
ENA|CP153139|CP153139.1	33783	100	SAMN19658938	SAMN19658938.contig00069	99.674	12	12	7.308	2480	96.935	11	16326	18794	14	2493	+	2493	0.00e+00	4188
ENA|CP153139|CP153139.1	33783	100	SAMN19658938	SAMN19658938.contig00069	99.674	13	13	3.514	1187	97.725	0	17608	18794	1307	2493	+	2493	0.00e+00	2019
ENA|CP153139|CP153139.1	33783	100	SAMN19658938	SAMN19658938.contig00069	99.674	14	14	3.460	1169	97.690	0	17626	18794	1325	2493	+	2493	0.00e+00	1986
ENA|CP153139|CP153139.1	33783	100	SAMN19658938	SAMN19658938.contig00069	99.674	15	15	3.218	1087	97.884	0	17708	18794	1407	2493	+	2493	0.00e+00	1856
ENA|CP153139|CP153139.1	33783	100	SAMN06040385	SAMN06040385.contig00001	98.553	1	1	43.614	14740	95.088	7	19050	33783	115768	130506	+	275595	0.00e+00	23367
ENA|CP153139|CP153139.1	33783	100	SAMN06040385	SAMN06040385.contig00001	98.553	2	2	19.906	6728	96.254	19	3606	10330	133997	140708	+	275595	0.00e+00	11101
ENA|CP153139|CP153139.1	33783	100	SAMN06040385	SAMN06040385.contig00001	98.553	3	3	18.557	6271	97.177	2	10111	16379	140432	146702	+	275595	0.00e+00	10529
ENA|CP153139|CP153139.1	33783	100	SAMN06040385	SAMN06040385.contig00001	98.553	3	4	6.477	2188	97.578	0	16562	18749	146901	149088	+	275595	0.00e+00	3707
ENA|CP153139|CP153139.1	33783	100	SAMN06040385	SAMN06040385.contig00001	98.553	4	5	10.650	3598	93.802	0	1	3598	130507	134104	+	275595	0.00e+00	5483
ENA|CP153139|CP153139.1	33783	100	SAMN06040385	SAMN06040385.contig00001	98.553	5	6	3.502	1183	98.478	0	10111	11293	140432	141614	+	275595	0.00e+00	2053
ENA|CP153139|CP153139.1	33783	100	SAMN06040385	SAMN06040385.contig00001	98.553	6	7	3.472	1173	97.698	0	9158	10330	139536	140708	+	275595	0.00e+00	1994
ENA|CP153139|CP153139.1	33783	100	SAMN06040385	SAMN06040385.contig00001	98.553	7	8	3.380	1142	97.811	0	17608	18749	147947	149088	+	275595	0.00e+00	1947
ENA|CP153139|CP153139.1	33783	100	SAMN06040385	SAMN06040385.contig00001	98.553	8	9	3.327	1124	97.776	0	17626	18749	147965	149088	+	275595	0.00e+00	1914
ENA|CP153139|CP153139.1	33783	100	SAMN06040385	SAMN06040385.contig00001	98.553	9	10	3.084	1042	97.985	0	17708	18749	148047	149088	+	275595	0.00e+00	1784
ENA|CP153139|CP153139.1	33783	100	SAMN10129554	SAMN10129554.contig00036	97.401	1	1	42.465	14349	95.749	4	19438	33783	727	15074	+	33421	0.00e+00	23154
ENA|CP153139|CP153139.1	33783	100	SAMN10129554	SAMN10129554.contig00036	97.401	2	2	19.684	6653	96.317	19	3567	10216	18565	25201	+	33421	0.00e+00	11001
ENA|CP153139|CP153139.1	33783	100	SAMN10129554	SAMN10129554.contig00036	97.401	3	3	11.272	3810	96.037	2	12550	16357	27511	31320	+	33421	0.00e+00	6208
ENA|CP153139|CP153139.1	33783	100	SAMN10129554	SAMN10129554.contig00036	97.401	4	4	10.766	3637	93.704	0	1	3637	15075	18711	+	33421	0.00e+00	5526
ENA|CP153139|CP153139.1	33783	100	SAMN10129554	SAMN10129554.contig00036	97.401	5	5	7.498	2575	95.456	42	10225	12757	25039	27613	+	33421	0.00e+00	4311
ENA|CP153139|CP153139.1	33783	100	SAMN10129554	SAMN10129554.contig00036	97.401	6	6	6.755	2320	94.741	67	16286	18567	31131	33421	+	33421	0.00e+00	3950
ENA|CP153139|CP153139.1	33783	100	SAMN10129554	SAMN10129554.contig00036	97.401	7	7	3.718	1298	93.220	42	11502	12757	26316	27613	+	33421	0.00e+00	2138
ENA|CP153139|CP153139.1	33783	100	SAMN10129554	SAMN10129554.contig00036	97.401	8	8	3.339	1170	92.650	42	11630	12757	26444	27613	+	33421	0.00e+00	1916
ENA|CP153139|CP153139.1	33783	100	SAMN10129554	SAMN10129554.contig00036	97.401	9	9	3.206	1083	96.953	0	15275	16357	30238	31320	+	33421	0.00e+00	1804
ENA|CP153139|CP153139.1	33783	100	SAMN10129554	SAMN10129554.contig00036	97.401	10	10	3.105	1091	92.484	42	11709	12757	26523	27613	+	33421	0.00e+00	1792
ENA|CP153139|CP153139.1	33783	100	SAMEA114783633	SAMEA114783633.contig00062	98.357	1	1	43.466	14690	95.024	7	19100	33783	4193	18881	+	22617	0.00e+00	23246
ENA|CP153139|CP153139.1	33783	100	SAMEA114783633	SAMEA114783633.contig00062	98.357	2	2	11.059	3736	93.522	0	1	3736	18882	22617	+	22617	0.00e+00	5647
ENA|CP153139|CP153139.1	33783	100	SAMEA114783633	SAMEA114783633.contig00062	98.357	3	3	3.256	1100	93.182	0	2637	3736	21518	22617	+	22617	0.00e+00	1645
ENA|CP153139|CP153139.1	33783	100	SAMEA114783633	SAMEA114783633.contig00095	98.357	4	4	17.905	6051	97.207	2	10238	16286	1	6051	+	8409	0.00e+00	10168
ENA|CP153139|CP153139.1	33783	100	SAMEA114783633	SAMEA114783633.contig00095	98.357	5	5	6.885	2337	96.962	11	16328	18653	5933	8269	+	8409	0.00e+00	3954
ENA|CP153139|CP153139.1	33783	100	SAMEA114783633	SAMEA114783633.contig00095	98.357	6	6	3.158	1067	98.407	0	15220	16286	4985	6051	+	8409	0.00e+00	1847
ENA|CP153139|CP153139.1	33783	100	SAMEA114783633	SAMEA114783633.contig00095	98.357	6	7	3.170	1082	96.303	11	16328	17398	5933	7014	+	8409	0.00e+00	1829
ENA|CP153139|CP153139.1	33783	100	SAMEA114783633	SAMEA114783633.contig00095	98.357	7	8	3.096	1046	97.801	0	17608	18653	7224	8269	+	8409	0.00e+00	1783
ENA|CP153139|CP153139.1	33783	100	SAMEA114783633	SAMEA114783633.contig00097	98.357	8	9	15.277	5164	95.895	16	3637	8797	4	5154	+	7901	0.00e+00	8442
ENA|CP153139|CP153139.1	33783	100	SAMEA114783633	SAMEA114783633.contig00097	98.357	9	10	4.076	1377	98.039	0	8793	10169	6525	7901	+	7901	0.00e+00	2361
ENA|CP153139|CP153139.1	33783	100	SAMEA114783633	SAMEA114783633.contig00097	98.357	10	11	3.052	1031	96.993	0	3637	4667	4	1034	+	7901	0.00e+00	1719
ENA|CP153139|CP153139.1	33783	100	SAMEA7225540	SAMEA7225540.contig00032	96.865	1	1	41.912	14165	95.002	7	19625	33783	20790	34953	+	47296	0.00e+00	22402
ENA|CP153139|CP153139.1	33783	100	SAMEA7225540	SAMEA7225540.contig00032	96.865	2	2	30.578	10333	95.461	16	1	10330	34954	45273	+	47296	0.00e+00	16606
ENA|CP153139|CP153139.1	33783	100	SAMEA7225540	SAMEA7225540.contig00032	96.865	3	3	7.939	2697	96.033	20	16168	18849	119	2810	+	47296	0.00e+00	4504
ENA|CP153139|CP153139.1	33783	100	SAMEA7225540	SAMEA7225540.contig00032	96.865	4	4	6.808	2300	98.043	0	10111	12410	44997	47296	+	47296	0.00e+00	3945
ENA|CP153139|CP153139.1	33783	100	SAMEA7225540	SAMEA7225540.contig00032	96.865	5	5	5.979	2020	95.050	0	2609	4628	37562	39581	+	47296	0.00e+00	3193
ENA|CP153139|CP153139.1	33783	100	SAMEA7225540	SAMEA7225540.contig00032	96.865	6	6	5.748	1942	95.160	0	2660	4601	37613	39554	+	47296	0.00e+00	3079
ENA|CP153139|CP153139.1	33783	100	SAMEA7225540	SAMEA7225540.contig00032	96.865	7	7	3.676	1242	97.746	1	17608	18849	1570	2810	+	47296	0.00e+00	2123
ENA|CP153139|CP153139.1	33783	100	SAMEA7225540	SAMEA7225540.contig00032	96.865	8	8	3.623	1224	97.712	1	17626	18849	1588	2810	+	47296	0.00e+00	2091
ENA|CP153139|CP153139.1	33783	100	SAMEA7225540	SAMEA7225540.contig00032	96.865	9	9	3.502	1183	98.478	0	10111	11293	44997	46179	+	47296	0.00e+00	2053
ENA|CP153139|CP153139.1	33783	100	SAMEA7225540	SAMEA7225540.contig00032	96.865	10	10	3.472	1173	97.698	0	9158	10330	44101	45273	+	47296	0.00e+00	1994
ENA|CP153139|CP153139.1	33783	100	SAMEA7225540	SAMEA7225540.contig00032	96.865	11	11	3.380	1142	97.898	1	17708	18849	1670	2810	+	47296	0.00e+00	1961
ENA|CP153139|CP153139.1	33783	100	SAMEA7225540	SAMEA7225540.contig00113	96.865	12	12	10.763	3638	96.619	2	12695	16330	1	3638	+	3638	0.00e+00	6024
ENA|CP153139|CP153139.1	33783	100	SAMEA7225540	SAMEA7225540.contig00113	96.865	13	13	3.975	1343	98.585	0	14988	16330	2296	3638	+	3638	0.00e+00	2336
ENA|CP153139|CP153139.1	33783	100	SAMEA7225425	SAMEA7225425.contig00051	95.983	1	1	41.912	14165	95.002	7	19625	33783	17077	31240	+	34867	0.00e+00	22402
ENA|CP153139|CP153139.1	33783	100	SAMEA7225425	SAMEA7225425.contig00051	95.983	2	2	10.736	3627	93.797	0	1	3627	31241	34867	+	34867	0.00e+00	5526
ENA|CP153139|CP153139.1	33783	100	SAMEA7225425	SAMEA7225425.contig00102	95.983	3	3	11.574	3910	96.624	1	6421	10330	1	3909	+	5932	0.00e+00	6466
ENA|CP153139|CP153139.1	33783	100	SAMEA7225425	SAMEA7225425.contig00102	95.983	4	4	6.808	2300	98.043	0	10111	12410	3633	5932	+	5932	0.00e+00	3945
ENA|CP153139|CP153139.1	33783	100	SAMEA7225425	SAMEA7225425.contig00102	95.983	5	5	3.502	1183	98.478	0	10111	11293	3633	4815	+	5932	0.00e+00	2053
ENA|CP153139|CP153139.1	33783	100	SAMEA7225425	SAMEA7225425.contig00102	95.983	6	6	3.472	1173	97.698	0	9158	10330	2737	3909	+	5932	0.00e+00	1994
ENA|CP153139|CP153139.1	33783	100	SAMEA7225425	SAMEA7225425.contig00113	95.983	7	7	10.982	3712	96.336	3	12541	16250	33	3743	+	3743	0.00e+00	6109
ENA|CP153139|CP153139.1	33783	100	SAMEA7225425	SAMEA7225425.contig00113	95.983	8	8	3.739	1263	98.575	0	14988	16250	2481	3743	+	3743	0.00e+00	2197
ENA|CP153139|CP153139.1	33783	100	SAMEA7225425	SAMEA7225425.contig00113	95.983	9	9	3.561	1205	94.689	3	12541	13743	33	1236	+	3743	0.00e+00	1912
ENA|CP153139|CP153139.1	33783	100	SAMEA7225425	SAMEA7225425.contig00126	95.983	10	10	7.598	2567	96.455	0	3598	6164	4	2570	+	2570	0.00e+00	4219
ENA|CP153139|CP153139.1	33783	100	SAMEA7225425	SAMEA7225425.contig00121	95.983	11	11	7.359	2501	95.882	20	16168	18653	119	2614	+	3126	0.00e+00	4168
ENA|CP153139|CP153139.1	33783	100	SAMEA7225425	SAMEA7225425.contig00121	95.983	12	12	3.369	1153	93.929	19	16168	17305	119	1267	+	3126	0.00e+00	1876
ENA|CP153139|CP153139.1	33783	100	SAMEA7225425	SAMEA7225425.contig00121	95.983	13	13	3.061	1049	93.422	19	16168	17201	119	1163	+	3126	0.00e+00	1694
ENA|CP153139|CP153139.1	33783	100	SAMEA7225382	SAMEA7225382.contig00033	96.664	1	1	41.912	14165	95.002	7	19625	33783	20710	34873	+	47177	0.00e+00	22402
ENA|CP153139|CP153139.1	33783	100	SAMEA7225382	SAMEA7225382.contig00033	96.664	2	2	10.677	3607	93.818	0	1	3607	34874	38480	+	47177	0.00e+00	5499
ENA|CP153139|CP153139.1	33783	100	SAMEA7225382	SAMEA7225382.contig00033	96.664	2	3	20.137	6806	96.283	18	3528	10330	38364	45154	+	47177	0.00e+00	11232
ENA|CP153139|CP153139.1	33783	100	SAMEA7225382	SAMEA7225382.contig00033	96.664	3	4	7.939	2697	96.033	20	16168	18849	39	2730	+	47177	0.00e+00	4504
ENA|CP153139|CP153139.1	33783	100	SAMEA7225382	SAMEA7225382.contig00033	96.664	4	5	6.808	2300	98.043	0	10111	12410	44878	47177	+	47177	0.00e+00	3945
ENA|CP153139|CP153139.1	33783	100	SAMEA7225382	SAMEA7225382.contig00033	96.664	5	6	3.676	1242	97.746	1	17608	18849	1490	2730	+	47177	0.00e+00	2123
ENA|CP153139|CP153139.1	33783	100	SAMEA7225382	SAMEA7225382.contig00033	96.664	6	7	3.623	1224	97.712	1	17626	18849	1508	2730	+	47177	0.00e+00	2091
ENA|CP153139|CP153139.1	33783	100	SAMEA7225382	SAMEA7225382.contig00033	96.664	7	8	3.502	1183	98.478	0	10111	11293	44878	46060	+	47177	0.00e+00	2053
ENA|CP153139|CP153139.1	33783	100	SAMEA7225382	SAMEA7225382.contig00033	96.664	8	9	3.472	1173	97.698	0	9158	10330	43982	45154	+	47177	0.00e+00	1994
ENA|CP153139|CP153139.1	33783	100	SAMEA7225382	SAMEA7225382.contig00033	96.664	9	10	3.380	1142	97.898	1	17708	18849	1590	2730	+	47177	0.00e+00	1961
ENA|CP153139|CP153139.1	33783	100	SAMEA7225382	SAMEA7225382.contig00033	96.664	10	11	3.374	1140	96.579	2	3528	4667	38364	39501	+	47177	0.00e+00	1894
ENA|CP153139|CP153139.1	33783	100	SAMEA7225382	SAMEA7225382.contig00033	96.664	11	12	3.369	1153	93.929	19	16168	17305	39	1187	+	47177	0.00e+00	1876
ENA|CP153139|CP153139.1	33783	100	SAMEA7225382	SAMEA7225382.contig00033	96.664	12	13	3.206	1098	93.716	19	16168	17250	39	1132	+	47177	0.00e+00	1783
ENA|CP153139|CP153139.1	33783	100	SAMEA7225382	SAMEA7225382.contig00116	96.664	13	14	10.325	3490	96.619	2	12763	16250	6	3495	+	3495	0.00e+00	5781
ENA|CP153139|CP153139.1	33783	100	SAMEA7225382	SAMEA7225382.contig00116	96.664	14	15	3.739	1263	98.575	0	14988	16250	2233	3495	+	3495	0.00e+00	2197
ENA|CP153139|CP153139.1	33783	100	SAMEA7225611	SAMEA7225611.contig00031	97.706	1	1	41.912	14165	95.002	7	19625	33783	20778	34941	+	51155	0.00e+00	22402
ENA|CP153139|CP153139.1	33783	100	SAMEA7225611	SAMEA7225611.contig00031	97.706	2	2	30.578	10333	95.461	16	1	10330	34942	45261	+	51155	0.00e+00	16606
ENA|CP153139|CP153139.1	33783	100	SAMEA7225611	SAMEA7225611.contig00031	97.706	3	3	18.261	6171	97.132	2	10111	16279	44985	51155	+	51155	0.00e+00	10349
ENA|CP153139|CP153139.1	33783	100	SAMEA7225611	SAMEA7225611.contig00031	97.706	4	4	7.939	2697	96.033	20	16168	18849	107	2798	+	51155	0.00e+00	4504
ENA|CP153139|CP153139.1	33783	100	SAMEA7225611	SAMEA7225611.contig00031	97.706	5	5	6.512	2202	96.367	2	11457	13656	46331	48532	+	51155	0.00e+00	3629
ENA|CP153139|CP153139.1	33783	100	SAMEA7225611	SAMEA7225611.contig00031	97.706	6	6	5.979	2020	95.050	0	2609	4628	37550	39569	+	51155	0.00e+00	3193
ENA|CP153139|CP153139.1	33783	100	SAMEA7225611	SAMEA7225611.contig00031	97.706	7	7	5.748	1942	95.160	0	2660	4601	37601	39542	+	51155	0.00e+00	3079
ENA|CP153139|CP153139.1	33783	100	SAMEA7225611	SAMEA7225611.contig00031	97.706	8	8	3.824	1292	98.452	0	14988	16279	49864	51155	+	51155	0.00e+00	2241
ENA|CP153139|CP153139.1	33783	100	SAMEA7225611	SAMEA7225611.contig00031	97.706	9	9	3.676	1242	97.746	1	17608	18849	1558	2798	+	51155	0.00e+00	2123
ENA|CP153139|CP153139.1	33783	100	SAMEA7225611	SAMEA7225611.contig00031	97.706	10	10	3.623	1224	97.712	1	17626	18849	1576	2798	+	51155	0.00e+00	2091
ENA|CP153139|CP153139.1	33783	100	SAMEA7225611	SAMEA7225611.contig00031	97.706	11	11	3.502	1183	98.478	0	10111	11293	44985	46167	+	51155	0.00e+00	2053
ENA|CP153139|CP153139.1	33783	100	SAMEA7225611	SAMEA7225611.contig00031	97.706	12	12	3.472	1173	97.698	0	9158	10330	44089	45261	+	51155	0.00e+00	1994
ENA|CP153139|CP153139.1	33783	100	SAMEA7225611	SAMEA7225611.contig00031	97.706	13	13	3.380	1142	97.898	1	17708	18849	1658	2798	+	51155	0.00e+00	1961
ENA|CP153139|CP153139.1	33783	100	SAMEA7225611	SAMEA7225611.contig00031	97.706	14	14	3.117	1053	98.481	0	15227	16279	50103	51155	+	51155	0.00e+00	1828
ENA|CP153139|CP153139.1	33783	100	SAMEA7225611	SAMEA7225611.contig00031	97.706	15	15	3.019	1035	93.333	19	16168	17187	107	1137	+	51155	0.00e+00	1669
ENA|CP153139|CP153139.1	33783	100	SAMN19016365	SAMN19016365.contig00027	99.606	1	1	3.345	1130	95.133	0	18653	19782	1	1130	+	25351	0.00e+00	1790
ENA|CP153139|CP153139.1	33783	100	SAMN19016365	SAMN19016365.contig00027	99.606	1	2	41.388	13988	94.981	7	19802	33783	1129	15115	+	25351	0.00e+00	22110
ENA|CP153139|CP153139.1	33783	100	SAMN19016365	SAMN19016365.contig00027	99.606	2	3	19.998	6760	96.272	18	3567	10322	18606	25351	+	25351	0.00e+00	11155
ENA|CP153139|CP153139.1	33783	100	SAMN19016365	SAMN19016365.contig00027	99.606	3	4	10.766	3637	93.539	0	1	3637	15116	18752	+	25351	0.00e+00	5499
ENA|CP153139|CP153139.1	33783	100	SAMN19016365	SAMN19016365.contig00027	99.606	4	5	5.361	1814	96.968	15	5358	7168	20395	22196	+	25351	0.00e+00	3101
ENA|CP153139|CP153139.1	33783	100	SAMN19016365	SAMN19016365.contig00027	99.606	5	6	3.614	1221	98.116	0	9102	10322	24131	25351	+	25351	0.00e+00	2098
ENA|CP153139|CP153139.1	33783	100	SAMN19016365	SAMN19016365.contig00027	99.606	6	7	3.348	1131	98.055	0	9192	10322	24221	25351	+	25351	0.00e+00	1941
ENA|CP153139|CP153139.1	33783	100	SAMN19016365	SAMN19016365.contig00054	99.606	7	8	10.452	3535	96.690	4	12660	16190	1	3535	+	3639	0.00e+00	5880
ENA|CP153139|CP153139.1	33783	100	SAMN19016365	SAMN19016365.contig00054	99.606	8	9	3.209	1086	95.856	2	12660	13743	1	1086	+	3639	0.00e+00	1773
ENA|CP153139|CP153139.1	33783	100	SAMN19016365	SAMN19016365.contig00057	99.606	9	10	7.418	2506	98.404	0	10176	12681	1	2506	+	2506	0.00e+00	4340
ENA|CP153139|CP153139.1	33783	100	SAMN19016365	SAMN19016365.contig00057	99.606	10	11	3.759	1270	97.480	0	11412	12681	1237	2506	+	2506	0.00e+00	2147
ENA|CP153139|CP153139.1	33783	100	SAMN19016365	SAMN19016365.contig00057	99.606	11	12	3.478	1175	99.319	0	10176	11350	1	1175	+	2506	0.00e+00	2084
ENA|CP153139|CP153139.1	33783	100	SAMN19016365	SAMN19016365.contig00057	99.606	12	13	3.377	1141	99.299	0	10176	11316	1	1141	+	2506	0.00e+00	2022
ENA|CP153139|CP153139.1	33783	100	SAMN19016365	SAMN19016365.contig00057	99.606	13	14	3.209	1084	99.262	0	10176	11259	1	1084	+	2506	0.00e+00	1920
ENA|CP153139|CP153139.1	33783	100	SAMN19016365	SAMN19016365.contig00057	99.606	14	15	3.422	1156	97.232	0	11526	12681	1351	2506	+	2506	0.00e+00	1941
ENA|CP153139|CP153139.1	33783	100	SAMN19016365	SAMN19016365.contig00057	99.606	15	16	3.105	1049	97.235	0	11633	12681	1458	2506	+	2506	0.00e+00	1761
ENA|CP153139|CP153139.1	33783	100	SAMN19016365	SAMN19016365.contig00059	99.606	16	17	6.962	2353	96.473	20	16305	18656	75	2408	+	2408	0.00e+00	3968
ENA|CP153139|CP153139.1	33783	100	SAMN19016365	SAMN19016365.contig00059	99.606	17	18	3.102	1049	97.807	1	17609	18656	1360	2408	+	2408	0.00e+00	1797
ENA|CP153139|CP153139.1	33783	100	SAMN19016365	SAMN19016365.contig00059	99.606	18	19	3.093	1045	95.120	19	16305	17349	75	1100	+	2408	0.00e+00	1745
ENA|CP153139|CP153139.1	33783	100	SAMEA114240896	SAMEA114240896.contig00056	97.445	1	1	38.126	12883	95.925	3	20904	33783	107	12989	+	35352	0.00e+00	20889
ENA|CP153139|CP153139.1	33783	100	SAMEA114240896	SAMEA114240896.contig00056	97.445	2	2	25.457	8613	97.144	13	10168	18767	22994	31606	+	35352	0.00e+00	14500
ENA|CP153139|CP153139.1	33783	100	SAMEA114240896	SAMEA114240896.contig00056	97.445	3	3	10.778	3641	94.672	0	1	3641	12990	16630	+	35352	0.00e+00	5692
ENA|CP153139|CP153139.1	33783	100	SAMEA114240896	SAMEA114240896.contig00056	97.445	3	4	19.969	6761	95.903	42	3528	10273	16480	23213	+	35352	0.00e+00	11156
ENA|CP153139|CP153139.1	33783	100	SAMEA114240896	SAMEA114240896.contig00056	97.445	4	5	6.213	2110	97.251	11	15300	17398	28128	30237	+	35352	0.00e+00	3602
ENA|CP153139|CP153139.1	33783	100	SAMEA114240896	SAMEA114240896.contig00056	97.445	5	6	5.751	1954	97.083	11	15380	17322	28208	30161	+	35352	0.00e+00	3326
ENA|CP153139|CP153139.1	33783	100	SAMEA114240896	SAMEA114240896.contig00056	97.445	6	7	3.434	1160	97.759	0	17608	18767	30447	31606	+	35352	0.00e+00	1975
ENA|CP153139|CP153139.1	33783	100	SAMEA114240896	SAMEA114240896.contig00056	97.445	7	8	3.380	1142	97.723	0	17626	18767	30465	31606	+	35352	0.00e+00	1943
ENA|CP153139|CP153139.1	33783	100	SAMEA114240896	SAMEA114240896.contig00056	97.445	8	9	3.108	1050	98.381	0	10168	11217	22994	24043	+	35352	0.00e+00	1817
ENA|CP153139|CP153139.1	33783	100	SAMEA114240896	SAMEA114240896.contig00056	97.445	9	10	3.138	1060	97.925	0	17708	18767	30547	31606	+	35352	0.00e+00	1813
ENA|CP153139|CP153139.1	33783	100	SAMEA114240896	SAMEA114240896.contig00193	97.445	10	11	3.789	1281	94.145	1	19631	20910	110	1390	+	1501	0.00e+00	1981
ENA|CP153139|CP153139.1	33783	100	SAMN13024384	SAMN13024384.contig00041	95.551	1	1	32.632	11024	99.882	0	18692	29715	7063	18086	-	18140	0.00e+00	19822
ENA|CP153139|CP153139.1	33783	100	SAMN13024384	SAMN13024384.contig00041	95.551	2	2	10.597	3580	99.804	0	1	3580	1	3580	-	18140	0.00e+00	6424
ENA|CP153139|CP153139.1	33783	100	SAMN13024384	SAMN13024384.contig00041	95.551	3	3	10.334	3491	99.914	0	30293	33783	3581	7071	-	18140	0.00e+00	6282
ENA|CP153139|CP153139.1	33783	100	SAMN13024384	SAMN13024384.contig00050	95.551	4	4	19.309	6523	99.908	0	3637	10159	34	6556	-	6556	0.00e+00	11737
ENA|CP153139|CP153139.1	33783	100	SAMN13024384	SAMN13024384.contig00050	95.551	5	5	3.052	1031	99.806	0	3637	4667	5526	6556	-	6556	0.00e+00	1851
ENA|CP153139|CP153139.1	33783	100	SAMN13024384	SAMN13024384.contig00054	95.551	6	6	10.150	3429	99.825	0	12763	16191	1	3429	-	3429	0.00e+00	6157
ENA|CP153139|CP153139.1	33783	100	SAMN13024384	SAMN13024384.contig00055	95.551	7	7	6.438	2175	99.770	0	16378	18552	1	2175	-	2175	0.00e+00	3900
ENA|CP153139|CP153139.1	33783	100	SAMN13024384	SAMN13024384.contig00056	95.551	8	8	6.092	2058	99.903	0	10310	12367	1	2058	-	2058	0.00e+00	3703
ENA|CP153139|CP153139.1	33783	100	SAMN29042292	SAMN29042292.contig00042	94.799	1	1	30.202	10215	97.611	13	20426	30628	2017	12230	+	12321	0.00e+00	17398
ENA|CP153139|CP153139.1	33783	100	SAMN29042292	SAMN29042292.contig00041	94.799	2	2	20.022	6767	96.320	17	3567	10330	1	6753	+	12415	0.00e+00	11171
ENA|CP153139|CP153139.1	33783	100	SAMN29042292	SAMN29042292.contig00041	94.799	3	3	3.191	1078	97.032	0	11526	12603	7892	8969	+	12415	0.00e+00	1801
ENA|CP153139|CP153139.1	33783	100	SAMN29042292	SAMN29042292.contig00041	94.799	3	4	11.006	3720	96.478	4	12541	16258	8698	12415	+	12415	0.00e+00	6154
ENA|CP153139|CP153139.1	33783	100	SAMN29042292	SAMN29042292.contig00041	94.799	4	5	3.363	1136	97.887	0	9060	10195	5483	6618	+	12415	0.00e+00	1941
ENA|CP153139|CP153139.1	33783	100	SAMN29042292	SAMN29042292.contig00041	94.799	4	6	7.379	2493	97.994	0	10111	12603	6477	8969	+	12415	0.00e+00	4271
ENA|CP153139|CP153139.1	33783	100	SAMN29042292	SAMN29042292.contig00041	94.799	5	7	5.361	1814	96.251	15	5358	7168	1792	3593	+	12415	0.00e+00	3041
ENA|CP153139|CP153139.1	33783	100	SAMN29042292	SAMN29042292.contig00041	94.799	6	8	3.665	1238	97.738	0	9093	10330	5516	6753	+	12415	0.00e+00	2107
ENA|CP153139|CP153139.1	33783	100	SAMN29042292	SAMN29042292.contig00041	94.799	7	9	3.528	1192	97.315	0	11412	12603	7778	8969	+	12415	0.00e+00	2006
ENA|CP153139|CP153139.1	33783	100	SAMN29042292	SAMN29042292.contig00051	94.799	8	10	10.677	3607	94.261	0	1	3607	3254	6860	+	6860	0.00e+00	5571
ENA|CP153139|CP153139.1	33783	100	SAMN29042292	SAMN29042292.contig00051	94.799	9	11	9.357	3164	96.587	3	30623	33783	90	3253	+	6860	0.00e+00	5238
ENA|CP153139|CP153139.1	33783	100	SAMN29042292	SAMN29042292.contig00062	94.799	10	12	7.134	2429	96.542	25	16349	18758	1	2423	+	2423	0.00e+00	4129
ENA|CP153139|CP153139.1	33783	100	SAMN29042292	SAMN29042292.contig00062	94.799	11	13	3.407	1151	97.915	0	17608	18758	1273	2423	+	2423	0.00e+00	1968
ENA|CP153139|CP153139.1	33783	100	SAMN29042292	SAMN29042292.contig00062	94.799	12	14	3.354	1133	97.882	0	17626	18758	1291	2423	+	2423	0.00e+00	1936
